"id","trial","X","A","Y","weights","Group"
50,78,0,0,1.15294620880929,1,"Control"
50,79,1,1,1.14556672754284,0.8,"Control"
50,80,0,0,1.0842578078589,1,"Control"
50,81,0,0,-0.0929597634371201,1,"Control"
50,82,1,0,0.944241952172386,0.2,"Control"
50,83,1,1,2.12703155755983,0.8,"Control"
50,84,1,1,2.01443370965556,0.8,"Control"
50,85,1,0,1.87543001820778,0.2,"Control"
50,86,1,1,1.91335251886739,0.8,"Control"
50,87,1,1,2.03047128743718,0.8,"Control"
50,88,0,0,0.895423319377804,1,"Control"
50,89,1,1,0.909117665231823,0.8,"Control"
50,90,0,0,0.930419122539918,1,"Control"
50,91,1,1,1.0163639884325,0.8,"Control"
50,92,1,0,2.04161740884073,0.2,"Control"
50,93,1,1,1.84345537218506,0.8,"Control"
50,94,1,1,2.09772783025158,0.8,"Control"
50,95,1,1,1.95479130227082,0.8,"Control"
50,96,1,1,1.97884973315203,0.8,"Control"
50,97,1,1,2.01730901332327,0.8,"Control"
50,98,1,1,2.00350952022462,0.8,"Control"
50,99,1,1,1.99025251881218,0.8,"Control"
50,100,1,1,2.13452339922404,0.8,"Control"
51,1,1,1,NA,0.8,"Control"
51,2,0,0,1.08818010349471,1,"Control"
51,3,1,1,1.0499969213142,0.8,"Control"
51,4,1,1,1.95293627430529,0.8,"Control"
51,5,1,1,2.01507614829264,0.8,"Control"
51,6,0,0,1.05356012335597,1,"Control"
51,7,0,0,0.0055368990928055,1,"Control"
51,8,1,1,0.875977897445628,0.8,"Control"
51,9,0,0,0.958628678584381,1,"Control"
51,10,1,1,1.08358981922871,0.8,"Control"
51,11,1,0,1.88160686439725,0.2,"Control"
51,12,0,0,0.861101862139389,1,"Control"
51,13,1,0,1.08729111657286,0.2,"Control"
51,14,1,0,1.98130056825765,0.2,"Control"
51,15,1,1,2.01127832598425,0.8,"Control"
51,16,1,0,1.78411263295325,0.2,"Control"
51,17,1,0,1.96778899045599,0.2,"Control"
51,18,1,1,1.99743560957806,0.8,"Control"
51,19,1,1,2.08986642830879,0.8,"Control"
51,20,0,0,0.814077608094643,1,"Control"
51,21,1,1,1.04088055558059,0.8,"Control"
51,22,1,1,1.95338212220063,0.8,"Control"
51,23,0,0,1.0365804191614,1,"Control"
51,24,1,0,1.01069017960047,0.2,"Control"
51,25,1,1,1.95008647614169,0.8,"Control"
51,26,1,1,1.95913453239416,0.8,"Control"
51,27,1,1,2.06103611548805,0.8,"Control"
51,28,1,1,2.05989887539809,0.8,"Control"
51,29,1,1,2.06981323231516,0.8,"Control"
51,30,1,1,1.95525642025721,0.8,"Control"
51,31,0,0,1.05979472501223,1,"Control"
51,32,1,1,0.958776375707642,0.8,"Control"
51,33,1,0,2.0508281296272,0.2,"Control"
51,34,0,0,0.93285191169731,1,"Control"
51,35,0,0,-0.0673928096237578,1,"Control"
51,36,1,0,1.13213484171096,0.2,"Control"
51,37,1,1,1.9833932456077,0.8,"Control"
51,38,1,1,2.03909305006291,0.8,"Control"
51,39,1,1,2.01401192263445,0.8,"Control"
51,40,1,0,1.81083103333484,0.2,"Control"
51,41,1,1,1.84971519464998,0.8,"Control"
51,42,0,0,1.0952900251753,1,"Control"
51,43,1,1,1.02602370252859,0.8,"Control"
51,44,1,1,2.0967545950697,0.8,"Control"
51,45,0,0,0.907606518692409,1,"Control"
51,46,1,1,0.890255125801479,0.8,"Control"
51,47,0,0,0.965489971493429,1,"Control"
51,48,0,0,0.140130815939073,1,"Control"
51,49,0,0,-0.126314375244773,1,"Control"
51,50,1,1,1.04111644356162,0.8,"Control"
51,51,1,0,2.01344681694649,0.2,"Control"
51,52,1,1,1.89203344932397,0.8,"Control"
51,53,0,0,0.888608214679096,1,"Control"
51,54,0,0,-0.0282840118064339,1,"Control"
51,55,1,1,0.980914768430587,0.8,"Control"
51,56,1,1,1.93438857591021,0.8,"Control"
51,57,1,1,2.16779675972998,0.8,"Control"
51,58,1,1,2.06820496192476,0.8,"Control"
51,59,0,0,0.928031779372605,1,"Control"
51,60,1,1,0.989042792160867,0.8,"Control"
51,61,0,0,0.912697660354281,1,"Control"
51,62,1,1,0.971722939879118,0.8,"Control"
51,63,1,1,2.10222500412718,0.8,"Control"
51,64,0,0,1.12991049011354,1,"Control"
51,65,1,0,0.873547888057968,0.2,"Control"
51,66,0,0,0.936459810633464,1,"Control"
51,67,1,1,1.10272326427939,0.8,"Control"
51,68,1,1,2.11671501804838,0.8,"Control"
51,69,1,0,2.11214161802515,0.2,"Control"
51,70,1,0,1.97308514700424,0.2,"Control"
51,71,0,0,1.09440287926966,1,"Control"
51,72,0,0,0.105082567852961,1,"Control"
51,73,1,1,1.04838001004838,0.8,"Control"
51,74,0,0,1.21209736221156,1,"Control"
51,75,1,1,1.0997951786361,0.8,"Control"
51,76,0,0,1.1329419623907,1,"Control"
51,77,1,1,1.00706212763144,0.8,"Control"
51,78,1,1,1.99722955563923,0.8,"Control"
51,79,1,1,2.09428920352106,0.8,"Control"
51,80,1,1,1.87214749374373,0.8,"Control"
51,81,1,1,1.9262606495595,0.8,"Control"
51,82,1,1,1.81535326288864,0.8,"Control"
51,83,1,1,1.98032334103629,0.8,"Control"
51,84,0,0,1.04044404063459,1,"Control"
51,85,0,0,0.0459923659373428,1,"Control"
51,86,1,1,0.808302710047974,0.8,"Control"
51,87,0,0,0.960455355435156,1,"Control"
51,88,1,1,0.891891599201787,0.8,"Control"
51,89,1,1,2.00218834727194,0.8,"Control"
51,90,1,1,1.862572241376,0.8,"Control"
51,91,1,1,1.97056325769136,0.8,"Control"
51,92,0,0,0.835608936521271,1,"Control"
51,93,1,1,0.837895213835805,0.8,"Control"
51,94,1,1,2.10940889898248,0.8,"Control"
51,95,1,1,1.9835406012392,0.8,"Control"
51,96,1,0,2.10065164786034,0.2,"Control"
51,97,1,0,2.10506355607849,0.2,"Control"
51,98,1,1,2.05047532396725,0.8,"Control"
51,99,1,0,1.86996316165434,0.2,"Control"
51,100,0,0,1.00030163711537,1,"Control"
52,1,0,0,NA,1,"Control"
52,2,0,0,-0.00865529748103224,1,"Control"
52,3,1,1,1.0121163580841,0.8,"Control"
52,4,0,0,1.12464182093967,1,"Control"
52,5,1,1,0.9219432514418,0.8,"Control"
52,6,1,1,1.91948618047095,0.8,"Control"
52,7,1,1,2.04711663094829,0.8,"Control"
52,8,0,0,0.79739274086909,1,"Control"
52,9,1,1,1.06621695925055,0.8,"Control"
52,10,1,1,1.9567669027548,0.8,"Control"
52,11,0,0,0.980359448418688,1,"Control"
52,12,1,1,0.88125930908877,0.8,"Control"
52,13,1,1,1.99667516920635,0.8,"Control"
52,14,1,0,2.04487637054361,0.2,"Control"
52,15,0,0,0.998402188468808,1,"Control"
52,16,1,0,1.0380980905447,0.2,"Control"
52,17,0,0,0.934365390096345,1,"Control"
52,18,0,0,0.18378192672243,1,"Control"
52,19,0,0,-0.17769839979978,1,"Control"
52,20,0,0,0.0733456824716014,1,"Control"
52,21,1,1,0.980601668532547,0.8,"Control"
52,22,1,0,2.0483804696953,0.2,"Control"
52,23,0,0,0.926402220302506,1,"Control"
52,24,1,1,1.10326171704925,0.8,"Control"
52,25,0,0,1.05048550325665,1,"Control"
52,26,1,1,1.04872322842136,0.8,"Control"
52,27,1,1,2.14606870483777,0.8,"Control"
52,28,1,1,1.99135309877895,0.8,"Control"
52,29,1,1,1.87813507075861,0.8,"Control"
52,30,1,1,2.19244730362139,0.8,"Control"
52,31,1,1,2.11762211956259,0.8,"Control"
52,32,1,1,2.05546442108214,0.8,"Control"
52,33,1,1,2.07570588646054,0.8,"Control"
52,34,1,1,1.84700803763419,0.8,"Control"
52,35,0,0,1.044645232428,1,"Control"
52,36,1,1,0.949691334846299,0.8,"Control"
52,37,1,0,1.98723947074711,0.2,"Control"
52,38,1,1,2.04988622725966,0.8,"Control"
52,39,0,0,0.96802623068134,1,"Control"
52,40,1,1,1.04798162002144,0.8,"Control"
52,41,1,0,1.97125497408032,0.2,"Control"
52,42,0,0,1.07234733953905,1,"Control"
52,43,1,0,0.967267270351817,0.2,"Control"
52,44,0,0,1.12753505424185,1,"Control"
52,45,1,1,0.938635188672122,0.8,"Control"
52,46,1,1,1.86353073383022,0.8,"Control"
52,47,0,0,0.87919201129372,1,"Control"
52,48,1,1,1.01421729686336,0.8,"Control"
52,49,1,1,1.99356550403078,0.8,"Control"
52,50,1,1,1.90975484623161,0.8,"Control"
52,51,1,1,1.92388184065714,0.8,"Control"
52,52,1,1,1.99868788044184,0.8,"Control"
52,53,1,1,2.20579847417015,0.8,"Control"
52,54,1,0,1.75020554437857,0.2,"Control"
52,55,1,0,2.15045757412278,0.2,"Control"
52,56,1,1,2.01200131561796,0.8,"Control"
52,57,1,0,2.00261413858222,0.2,"Control"
52,58,1,1,2.00361563674222,0.8,"Control"
52,59,1,0,2.14528681115809,0.2,"Control"
52,60,0,0,0.998223135195035,1,"Control"
52,61,1,1,1.00248975161659,0.8,"Control"
52,62,1,1,2.1085396955177,0.8,"Control"
52,63,1,1,2.12791721748673,0.8,"Control"
52,64,1,1,1.81734186911161,0.8,"Control"
52,65,1,1,1.96703240040611,0.8,"Control"
52,66,1,1,1.9707766050119,0.8,"Control"
52,67,1,0,2.11238157057453,0.2,"Control"
52,68,1,1,2.09819869991053,0.8,"Control"
52,69,0,0,1.0092335519744,1,"Control"
52,70,0,0,-0.126113276085166,1,"Control"
52,71,1,1,0.980342234097019,0.8,"Control"
52,72,0,0,1.00534957082062,1,"Control"
52,73,1,1,0.909116482672448,0.8,"Control"
52,74,1,0,2.02297478953884,0.2,"Control"
52,75,1,1,1.97891092517213,0.8,"Control"
52,76,1,0,2.13946180626608,0.2,"Control"
52,77,1,0,1.97888574730026,0.2,"Control"
52,78,1,0,1.99075915985159,0.2,"Control"
52,79,1,0,2.20756505306121,0.2,"Control"
52,80,1,1,1.91636427167637,0.8,"Control"
52,81,0,0,1.12236142168557,1,"Control"
52,82,0,0,0.0546273297724824,1,"Control"
52,83,1,1,1.00035256122617,0.8,"Control"
52,84,1,0,2.10095250631969,0.2,"Control"
52,85,1,1,1.98752417267975,0.8,"Control"
52,86,1,1,1.94701436819732,0.8,"Control"
52,87,1,1,1.90414514725815,0.8,"Control"
52,88,0,0,1.00685800099434,1,"Control"
52,89,1,1,0.857358136884417,0.8,"Control"
52,90,0,0,0.977098855429884,1,"Control"
52,91,1,1,0.972652849593715,0.8,"Control"
52,92,1,1,1.90592527521368,0.8,"Control"
52,93,1,1,2.09748767773456,0.8,"Control"
52,94,1,0,2.07377070889382,0.2,"Control"
52,95,0,0,1.30154700079543,1,"Control"
52,96,1,1,0.971908036339929,0.8,"Control"
52,97,1,1,1.96642695622972,0.8,"Control"
52,98,1,1,1.77484385080413,0.8,"Control"
52,99,0,0,1.08387738065439,1,"Control"
52,100,1,1,0.974290109919221,0.8,"Control"
53,1,0,0,NA,1,"Control"
53,2,1,0,1.11332232008125,0.2,"Control"
53,3,1,1,1.97686602625646,0.8,"Control"
53,4,1,1,2.03040422889223,0.8,"Control"
53,5,1,0,2.06300668395326,0.2,"Control"
53,6,1,1,1.85600781011927,0.8,"Control"
53,7,1,1,2.05048664732081,0.8,"Control"
53,8,0,0,1.0044468318004,1,"Control"
53,9,1,1,0.872731088899349,0.8,"Control"
53,10,1,0,1.87853123945725,0.2,"Control"
53,11,0,0,0.980576323881772,1,"Control"
53,12,1,1,0.777200533232203,0.8,"Control"
53,13,1,0,2.19294447078884,0.2,"Control"
53,14,1,1,2.02323317658057,0.8,"Control"
53,15,1,1,1.84717299195158,0.8,"Control"
53,16,1,1,2.03096142852393,0.8,"Control"
53,17,0,0,0.950950895048996,1,"Control"
53,18,1,1,1.16859200023655,0.8,"Control"
53,19,0,0,1.10865209654822,1,"Control"
53,20,1,1,0.970785416996842,0.8,"Control"
53,21,1,1,2.04712592813009,0.8,"Control"
53,22,1,1,1.85665162138996,0.8,"Control"
53,23,1,0,2.03174879478893,0.2,"Control"
53,24,1,1,1.9504750681868,0.8,"Control"
53,25,1,1,2.06659236142874,0.8,"Control"
53,26,1,1,1.96464770798163,0.8,"Control"
53,27,1,0,1.96599955588724,0.2,"Control"
53,28,0,0,0.999926483709214,1,"Control"
53,29,1,1,0.973007513166828,0.8,"Control"
53,30,1,1,2.0393589211676,0.8,"Control"
53,31,1,1,1.8444050015547,0.8,"Control"
53,32,1,1,1.97503255830064,0.8,"Control"
53,33,1,0,2.13351447363386,0.2,"Control"
53,34,1,1,2.081593499002,0.8,"Control"
53,35,1,0,2.04334631893645,0.2,"Control"
53,36,1,1,1.9538544478202,0.8,"Control"
53,37,1,1,1.75780853518409,0.8,"Control"
53,38,1,1,2.00627251648809,0.8,"Control"
53,39,1,1,1.97508071601875,0.8,"Control"
53,40,1,1,2.0352699878542,0.8,"Control"
53,41,0,0,0.992530084729801,1,"Control"
53,42,1,1,1.17009548498422,0.8,"Control"
53,43,1,1,1.99977920923835,0.8,"Control"
53,44,1,0,1.94409937125502,0.2,"Control"
53,45,1,1,2.24093904330908,0.8,"Control"
53,46,0,0,0.859378338694457,1,"Control"
53,47,0,0,-0.0922280161197442,1,"Control"
53,48,1,1,1.17525628161479,0.8,"Control"
53,49,0,0,0.77291841155733,1,"Control"
53,50,1,0,0.989204986881101,0.2,"Control"
53,51,1,0,2.08530566398055,0.2,"Control"
53,52,1,1,1.99135104407918,0.8,"Control"
53,53,1,1,1.87902570534741,0.8,"Control"
53,54,1,1,1.98531992083477,0.8,"Control"
53,55,1,0,2.02253005488276,0.2,"Control"
53,56,1,1,2.06284512191268,0.8,"Control"
53,57,1,1,2.05391233568568,0.8,"Control"
53,58,1,1,1.94916563018022,0.8,"Control"
53,59,1,1,1.99920446958844,0.8,"Control"
53,60,1,1,2.18749727278343,0.8,"Control"
53,61,1,1,1.92463559325907,0.8,"Control"
53,62,1,0,2.06441545258069,0.2,"Control"
53,63,1,1,1.97013565210258,0.8,"Control"
53,64,0,0,1.02314933975501,1,"Control"
53,65,1,1,0.942969286925145,0.8,"Control"
53,66,1,0,1.84833746743809,0.2,"Control"
53,67,0,0,1.01832317578448,1,"Control"
53,68,1,1,0.943138283112796,0.8,"Control"
53,69,1,0,2.13075878296312,0.2,"Control"
53,70,0,0,1.03687602076143,1,"Control"
53,71,1,1,0.975913372292839,0.8,"Control"
53,72,1,1,2.0234634144557,0.8,"Control"
53,73,1,1,2.19190714990424,0.8,"Control"
53,74,1,1,2.02030561039113,0.8,"Control"
53,75,1,1,2.02496056410055,0.8,"Control"
53,76,1,1,2.09376634750682,0.8,"Control"
53,77,1,0,2.00483129520075,0.2,"Control"
53,78,1,1,1.91607907484904,0.8,"Control"
53,79,0,0,1.01057646658659,1,"Control"
53,80,1,0,0.931120503236987,0.2,"Control"
53,81,1,0,1.99693034539,0.2,"Control"
53,82,0,0,1.06307633960088,1,"Control"
53,83,1,1,1.0716314618069,0.8,"Control"
53,84,1,1,1.90695889984019,0.8,"Control"
53,85,0,0,0.92658720533176,1,"Control"
53,86,0,0,0.0297367025632261,1,"Control"
53,87,1,1,1.0350415910665,0.8,"Control"
53,88,0,0,1.0701251310939,1,"Control"
53,89,0,0,-0.0934733030679898,1,"Control"
53,90,0,0,-0.0541380658308295,1,"Control"
53,91,1,1,0.898136628602534,0.8,"Control"
53,92,1,1,1.96757354025919,0.8,"Control"
53,93,1,1,2.10562563673007,0.8,"Control"
53,94,1,1,2.03502329163868,0.8,"Control"
53,95,1,1,1.91580577706934,0.8,"Control"
53,96,1,1,1.80979471747607,0.8,"Control"
53,97,1,1,2.05603675269714,0.8,"Control"
53,98,1,1,1.96131806881491,0.8,"Control"
53,99,1,1,1.93296418964281,0.8,"Control"
53,100,0,0,1.00954961463562,1,"Control"
54,1,1,0,NA,0.2,"Control"
54,2,0,0,1.12966867489879,1,"Control"
54,3,0,0,0.0661623396128424,1,"Control"
54,4,1,1,0.956337977354009,0.8,"Control"
54,5,1,0,2.09472473854979,0.2,"Control"
54,6,0,0,1.04776883505333,1,"Control"
54,7,1,1,0.980787359565478,0.8,"Control"
54,8,1,1,2.08917947213498,0.8,"Control"
54,9,1,1,1.84609993693598,0.8,"Control"
54,10,1,1,2.06041005453151,0.8,"Control"
54,11,0,0,1.12772821329651,1,"Control"
54,12,1,1,0.939137635028048,0.8,"Control"
54,13,1,1,2.04120304931428,0.8,"Control"
54,14,0,0,0.890956667285645,1,"Control"
54,15,1,1,0.910900448007608,0.8,"Control"
54,16,1,1,1.95698627920098,0.8,"Control"
54,17,1,1,2.10696400365264,0.8,"Control"
54,18,1,0,1.9217568539449,0.2,"Control"
54,19,1,1,2.08517621333043,0.8,"Control"
54,20,0,0,1.14732615966925,1,"Control"
54,21,1,1,1.09115909087125,0.8,"Control"
54,22,1,1,1.90321333198178,0.8,"Control"
54,23,1,0,2.17584859390667,0.2,"Control"
54,24,1,0,1.97981267191389,0.2,"Control"
54,25,1,1,1.9460072733839,0.8,"Control"
54,26,1,1,1.85056082646733,0.8,"Control"
54,27,1,1,1.96045368278715,0.8,"Control"
54,28,0,0,0.764432947904512,1,"Control"
54,29,1,1,1.04751314486604,0.8,"Control"
54,30,0,0,1.02778583650694,1,"Control"
54,31,0,0,-0.0426121231504143,1,"Control"
54,32,1,1,0.752172212669246,0.8,"Control"
54,33,0,0,0.969907329928579,1,"Control"
54,34,1,1,1.03620346235838,0.8,"Control"
54,35,0,0,0.790736808352673,1,"Control"
54,36,1,1,0.951235011641222,0.8,"Control"
54,37,1,1,2.047197136848,0.8,"Control"
54,38,1,0,2.02883576017808,0.2,"Control"
54,39,1,1,1.95191936345039,0.8,"Control"
54,40,1,0,1.79341916485331,0.2,"Control"
54,41,1,1,1.97711859543852,0.8,"Control"
54,42,0,0,1.04891500851492,1,"Control"
54,43,1,1,0.981313033675617,0.8,"Control"
54,44,1,1,1.91374482180004,0.8,"Control"
54,45,0,0,1.04573163501473,1,"Control"
54,46,0,0,-0.206352335061073,1,"Control"
54,47,0,0,0.0469608558979175,1,"Control"
54,48,1,0,1.08986819993333,0.2,"Control"
54,49,1,1,1.87780555134618,0.8,"Control"
54,50,0,0,1.07601797565507,1,"Control"
54,51,1,1,1.09208749421614,0.8,"Control"
54,52,1,1,2.20115402121161,0.8,"Control"
54,53,1,1,2.14208461911317,0.8,"Control"
54,54,1,1,1.92970566045475,0.8,"Control"
54,55,1,1,1.86726050887063,0.8,"Control"
54,56,0,0,1.16969610317226,1,"Control"
54,57,1,1,1.06174680893806,0.8,"Control"
54,58,1,0,1.95873498751604,0.2,"Control"
54,59,1,0,1.94148343614098,0.2,"Control"
54,60,0,0,0.945515834447609,1,"Control"
54,61,1,1,1.17598739864732,0.8,"Control"
54,62,1,1,2.12132849866625,0.8,"Control"
54,63,1,0,1.9025348272373,0.2,"Control"
54,64,1,1,1.85373428782492,0.8,"Control"
54,65,1,0,1.86088032058,0.2,"Control"
54,66,1,1,2.14807977384313,0.8,"Control"
54,67,1,1,1.97237173473568,0.8,"Control"
54,68,1,1,1.84846369690569,0.8,"Control"
54,69,1,1,1.99347389817989,0.8,"Control"
54,70,1,1,1.9560866944007,0.8,"Control"
54,71,0,0,0.976935433473507,1,"Control"
54,72,1,1,0.947136907430123,0.8,"Control"
54,73,1,1,1.86536328218348,0.8,"Control"
54,74,1,1,1.94698143439212,0.8,"Control"
54,75,1,1,1.87824748367876,0.8,"Control"
54,76,1,1,2.15563462522547,0.8,"Control"
54,77,1,0,2.11880853283188,0.2,"Control"
54,78,1,1,2.17769862517616,0.8,"Control"
54,79,1,1,1.98737528654059,0.8,"Control"
54,80,0,0,1.03982761162912,1,"Control"
54,81,1,0,0.995999369420714,0.2,"Control"
54,82,0,0,0.921460331806568,1,"Control"
54,83,1,1,1.09533398611418,0.8,"Control"
54,84,1,1,1.90411768876935,0.8,"Control"
54,85,1,1,2.08919620946913,0.8,"Control"
54,86,1,1,2.06676989139784,0.8,"Control"
54,87,1,0,1.95589537710027,0.2,"Control"
54,88,1,1,1.84605536038952,0.8,"Control"
54,89,0,0,0.868601168833965,1,"Control"
54,90,1,1,1.13120125303975,0.8,"Control"
54,91,1,1,2.05487216223824,0.8,"Control"
54,92,1,1,1.93148888635623,0.8,"Control"
54,93,1,0,2.08167954682442,0.2,"Control"
54,94,0,0,1.01903178267503,1,"Control"
54,95,0,0,0.0511877470793506,1,"Control"
54,96,1,1,0.885615611346921,0.8,"Control"
54,97,1,1,1.87707536426159,0.8,"Control"
54,98,1,1,2.01565058653693,0.8,"Control"
54,99,1,1,1.99818398074659,0.8,"Control"
54,100,0,0,0.97824594907845,1,"Control"
55,1,1,1,NA,0.8,"Control"
55,2,0,0,0.978768935346731,1,"Control"
55,3,0,0,0.102334564755912,1,"Control"
55,4,1,1,1.0702429141283,0.8,"Control"
55,5,1,1,1.91593622217387,0.8,"Control"
55,6,1,1,1.78397081328861,0.8,"Control"
55,7,1,1,2.01925716493801,0.8,"Control"
55,8,0,0,1.0058412079404,1,"Control"
55,9,1,1,0.994031011666305,0.8,"Control"
55,10,1,1,1.97815606518772,0.8,"Control"
55,11,0,0,0.940604432284627,1,"Control"
55,12,0,0,0.0572161155920537,1,"Control"
55,13,0,0,-0.0805485340510431,1,"Control"
55,14,1,1,1.09214651950584,0.8,"Control"
55,15,0,0,0.791419136406163,1,"Control"
55,16,1,1,0.974076264834489,0.8,"Control"
55,17,1,1,1.94417722607376,0.8,"Control"
55,18,1,1,1.95237034191044,0.8,"Control"
55,19,1,1,1.99717096700598,0.8,"Control"
55,20,1,1,1.87778049896253,0.8,"Control"
55,21,1,1,2.02009713978479,0.8,"Control"
55,22,0,0,0.943725959981563,1,"Control"
55,23,0,0,0.115908395867695,1,"Control"
55,24,0,0,0.143401989328023,1,"Control"
55,25,0,0,-0.207516673357607,1,"Control"
55,26,0,0,0.092795064405131,1,"Control"
55,27,0,0,0.0111787409006188,1,"Control"
55,28,1,1,1.10970810476111,0.8,"Control"
55,29,1,1,1.9000444780493,0.8,"Control"
55,30,1,1,2.22781066979465,0.8,"Control"
55,31,1,1,1.9075223381401,0.8,"Control"
55,32,1,1,1.9593194234341,0.8,"Control"
55,33,1,0,1.95585759478841,0.2,"Control"
55,34,0,0,1.03748381020468,1,"Control"
55,35,1,0,1.19467085599115,0.2,"Control"
55,36,1,1,2.00659299042546,0.8,"Control"
55,37,0,0,0.883587243383793,1,"Control"
55,38,1,1,1.2219726495838,0.8,"Control"
55,39,1,1,1.96645930456495,0.8,"Control"
55,40,1,1,1.96176398259745,0.8,"Control"
55,41,1,0,1.99563333361571,0.2,"Control"
55,42,1,0,2.18520682245472,0.2,"Control"
55,43,1,1,1.97982491660526,0.8,"Control"
55,44,1,1,2.16198681807638,0.8,"Control"
55,45,1,1,2.022448064533,0.8,"Control"
55,46,1,1,1.85828320701068,0.8,"Control"
55,47,1,1,2.02741487685121,0.8,"Control"
55,48,1,1,1.80984222129498,0.8,"Control"
55,49,0,0,1.1237820394813,1,"Control"
55,50,1,1,1.19374883269278,0.8,"Control"
55,51,1,1,1.99369371029681,0.8,"Control"
55,52,1,1,1.87915126120467,0.8,"Control"
55,53,1,1,2.0312613571536,0.8,"Control"
55,54,1,1,2.13649890666158,0.8,"Control"
55,55,1,1,1.77551012663944,0.8,"Control"
55,56,1,1,1.91298736955153,0.8,"Control"
55,57,0,0,1.06703156338926,1,"Control"
55,58,0,0,-0.0558797000816474,1,"Control"
55,59,1,1,0.938029204819705,0.8,"Control"
55,60,0,0,0.90063931123288,1,"Control"
55,61,1,1,1.12621595150576,0.8,"Control"
55,62,1,1,2.04018303642183,0.8,"Control"
55,63,1,1,1.97613912948826,0.8,"Control"
55,64,0,0,1.17499662337571,1,"Control"
55,65,1,1,1.02954192731676,0.8,"Control"
55,66,1,1,1.94900962028882,0.8,"Control"
55,67,0,0,0.892250503649023,1,"Control"
55,68,1,0,0.933950511833926,0.2,"Control"
55,69,1,1,1.80466811402384,0.8,"Control"
55,70,1,1,1.99326708692921,0.8,"Control"
55,71,1,1,1.99550386866403,0.8,"Control"
55,72,1,1,2.01129145674536,0.8,"Control"
55,73,0,0,1.15031934316594,1,"Control"
55,74,1,1,0.883097763569841,0.8,"Control"
55,75,1,1,2.16060242940834,0.8,"Control"
55,76,1,1,1.99939864223576,0.8,"Control"
55,77,1,1,2.02046198319582,0.8,"Control"
55,78,1,1,1.96281259708064,0.8,"Control"
55,79,1,1,2.17353845935943,0.8,"Control"
55,80,1,0,2.08300658975039,0.2,"Control"
55,81,1,1,2.00700320442036,0.8,"Control"
55,82,1,1,1.94484540160449,0.8,"Control"
55,83,1,1,2.05112401527548,0.8,"Control"
55,84,1,0,1.89712221725738,0.2,"Control"
55,85,1,1,2.03084060972392,0.8,"Control"
55,86,1,0,2.00532734487945,0.2,"Control"
55,87,1,1,2.03773525055711,0.8,"Control"
55,88,0,0,1.00717432334345,1,"Control"
55,89,1,0,0.940890408990127,0.2,"Control"
55,90,0,0,0.937044140127573,1,"Control"
55,91,1,1,0.920354270208209,0.8,"Control"
55,92,0,0,1.06071018891884,1,"Control"
55,93,1,1,0.918152619943151,0.8,"Control"
55,94,1,1,1.91535276842797,0.8,"Control"
55,95,0,0,1.21713870712779,1,"Control"
55,96,1,0,0.992321681694599,0.2,"Control"
55,97,1,1,1.8629632335938,0.8,"Control"
55,98,1,0,1.96467161370108,0.2,"Control"
55,99,1,1,1.90451584326284,0.8,"Control"
55,100,0,0,0.908652313618924,1,"Control"
56,1,1,1,NA,0.8,"Control"
56,2,1,0,1.83689477600518,0.2,"Control"
56,3,1,1,1.96744255886005,0.8,"Control"
56,4,1,1,1.90535815682616,0.8,"Control"
56,5,1,1,1.83848409266464,0.8,"Control"
56,6,0,0,0.972725543982727,1,"Control"
56,7,1,1,0.978104670882908,0.8,"Control"
56,8,0,0,1.00287279067304,1,"Control"
56,9,1,1,0.987849797520663,0.8,"Control"
56,10,1,1,1.98949686959085,0.8,"Control"
56,11,0,0,1.01328461315948,1,"Control"
56,12,1,1,0.97886664915552,0.8,"Control"
56,13,0,0,1.02773650325826,1,"Control"
56,14,1,1,0.980053340129516,0.8,"Control"
56,15,1,0,1.94222830034386,0.2,"Control"
56,16,1,1,2.0816311865993,0.8,"Control"
56,17,1,0,2.16439436285846,0.2,"Control"
56,18,1,1,1.86190129109818,0.8,"Control"
56,19,1,1,1.8976054123173,0.8,"Control"
56,20,0,0,1.11000249537508,1,"Control"
56,21,0,0,0.177964556774906,1,"Control"
56,22,1,1,0.980969292263303,0.8,"Control"
56,23,1,1,1.75524340824145,0.8,"Control"
56,24,1,0,1.85039980901267,0.2,"Control"
56,25,0,0,0.969256390169333,1,"Control"
56,26,1,1,0.94255853252232,0.8,"Control"
56,27,1,1,2.02076725551388,0.8,"Control"
56,28,1,1,2.00552254884288,0.8,"Control"
56,29,1,1,1.98132711667033,0.8,"Control"
56,30,1,1,2.09278674694362,0.8,"Control"
56,31,0,0,1.19087681954938,1,"Control"
56,32,1,1,1.00468219258666,0.8,"Control"
56,33,1,1,1.95889385380206,0.8,"Control"
56,34,1,1,2.04565747315224,0.8,"Control"
56,35,1,1,2.07303313177543,0.8,"Control"
56,36,0,0,1.04952382030826,1,"Control"
56,37,1,1,0.861836844295501,0.8,"Control"
56,38,1,1,1.95566084424514,0.8,"Control"
56,39,1,1,2.03927920690956,0.8,"Control"
56,40,0,0,0.995063414659305,1,"Control"
56,41,1,0,0.943154822205785,0.2,"Control"
56,42,1,1,1.83459949969185,0.8,"Control"
56,43,1,1,1.96777406772693,0.8,"Control"
56,44,1,0,2.04288303633553,0.2,"Control"
56,45,0,0,0.986158768303386,1,"Control"
56,46,1,1,1.09387374624297,0.8,"Control"
56,47,0,0,1.11390901930302,1,"Control"
56,48,1,1,1.01464372877762,0.8,"Control"
